"Season","Name","PA","Team","WAR","pythW","pythL","WARSHARE"
2015,"Jace Peterson",597,"ATL",1,61,101,0.0163934426229508
2023,"DJ LeMahieu",562,"NYY",1.2,78,84,0.0153846153846154
2023,"Keibert Ruiz",562,"WSN",-0.5,67,95,-0.00746268656716418
2008,"Brian McCann",573,"ATL",8.3,79,83,0.105063291139241
2009,"Kevin Kouzmanoff",573,"SDP",2.1,67,95,0.0313432835820896
2010,"Erick Aybar",589,"LAA",1.1,79,83,0.0139240506329114
2007,"Juan Uribe",563,"CHW",0.6,67,95,0.00895522388059702
2011,"Casey McGehee",600,"MIL",-0.3,90,72,-0.00333333333333333
2018,"Josh Bell",583,"PIT",1.6,80,81,0.02
2016,"Ender Inciarte",578,"ATL",3.9,67,94,0.0582089552238806
2004,"Carlos Pena",562,"DET",2,79,83,0.0253164556962025
2004,"Mike Cameron",562,"NYM",3.8,76,86,0.05
2017,"Yuli Gurriel",564,"HOU",2,99,63,0.0202020202020202
2006,"Ray Durham",555,"SFG",3.6,76,85,0.0473684210526316
2006,"Geoff Jenkins",555,"MIL",1.3,71,91,0.0183098591549296
2015,"Michael Brantley",596,"CLE",3.5,84,77,0.0416666666666667
2003,"Larry Walker",564,"COL",3.2,78,84,0.041025641025641
2009,"Juan Rivera",572,"LAA",2.6,92,70,0.0282608695652174
2010,"Yuniesky Betancourt",588,"KCR",0.5,65,97,0.00769230769230769
2007,"Kevin Millar",562,"BAL",0.6,71,91,0.00845070422535211
2007,"Jeff Kent",562,"LAD",2.8,82,80,0.0341463414634146
2022,"Yuli Gurriel",584,"HOU",-0.7,106,56,-0.00660377358490566
2014,"Anthony Rizzo",616,"CHC",5.3,71,91,0.0746478873239437
2013,"Brett Gardner",609,"NYY",3.3,79,83,0.0417721518987342
2017,"Odúbel Herrera",563,"PHI",2.7,72,90,0.0375
2005,"Jhonny Peralta",570,"CLE",4.3,96,66,0.0447916666666667
2002,"Scott Spiezio",571,"LAA",2.8,101,61,0.0277227722772277
2002,"Reggie Sanders",571,"SFG",3.1,98,63,0.0316326530612245
2000,"Mike Lamb",538,"TEX",-1.6,71,91,-0.0225352112676056
2015,"Nick Castellanos",595,"DET",0.5,69,92,0.0072463768115942
2011,"Alcides Escobar",598,"KCR",1.9,78,84,0.0243589743589744
2008,"Alex Gordon",571,"KCR",2.6,72,90,0.0361111111111111
2009,"Mark Teahen",571,"KCR",-0.5,66,96,-0.00757575757575758
2022,"George Springer",583,"TOR",4.1,91,71,0.0450549450549451
2022,"Kyle Farmer",583,"CIN",1.5,64,98,0.0234375
2007,"Jermaine Dye",561,"CHW",-1.2,67,95,-0.017910447761194
2007,"Jose Lopez",561,"SEA",-0.6,79,83,-0.00759493670886076
2018,"Aaron Hicks",581,"NYY",4,99,63,0.0404040404040404
2018,"DJ LeMahieu",581,"COL",1.8,85,78,0.0211764705882353
2016,"Joe Mauer",576,"MIN",1.6,66,96,0.0242424242424242
2016,"Leonys Martin",576,"SEA",2.8,87,75,0.032183908045977
2001,"Jorge Posada",557,"NYY",3.5,89,71,0.0393258426966292
2012,"Darwin Barney",588,"CHC",1.9,65,97,0.0292307692307692
2012,"Norichika Aoki",588,"MIL",2.4,85,77,0.0282352941176471
2002,"Ellis Burks",570,"CLE",3.1,72,90,0.0430555555555556
2002,"Aramis Ramirez",570,"PIT",-0.9,71,90,-0.0126760563380282
2000,"Brian Jordan",537,"ATL",1.8,90,72,0.02
2003,"Corey Koskie",562,"MIN",4.9,85,77,0.0576470588235294
2010,"Kevin Kouzmanoff",586,"OAK",2.5,85,77,0.0294117647058824
2008,"Melvin Mora",570,"BAL",3.1,73,88,0.0424657534246575
2008,"A.J. Pierzynski",570,"CHW",1.2,89,74,0.0134831460674157
2009,"Carlos Pena",570,"TBR",2.8,86,76,0.0325581395348837
2022,"Austin Hays",582,"BAL",1.7,79,83,0.0215189873417722
2022,"Ha-Seong Kim",582,"SDP",3.6,86,76,0.0418604651162791
2018,"Xander Bogaerts",580,"BOS",4.6,103,59,0.0446601941747573
2018,"Ketel Marte",580,"ARI",3,86,76,0.0348837209302326
2007,"Edwin Encarnación",560,"CIN",1.2,75,87,0.016
2014,"Adrian Beltré",614,"TEX",5.9,67,95,0.0880597014925373
2013,"Adam Dunn",607,"CHW",0.4,67,95,0.00597014925373134
2001,"Gabe Kapler",556,"TEX",0.7,75,87,0.00933333333333333
2017,"José Reyes",561,"NYM",1.5,69,93,0.0217391304347826
2017,"Avisaíl García",561,"CHW",4.5,70,92,0.0642857142857143
2012,"Paul Goldschmidt",587,"ARI",2.8,86,76,0.0325581395348837
2005,"Scott Podsednik",568,"CHW",1.9,91,71,0.0208791208791209
2002,"Scott Hatteberg",569,"OAK",3.2,96,66,0.0333333333333333
2006,"David Eckstein",552,"STL",1.5,82,79,0.0182926829268293
2006,"David DeJesus",552,"KCR",4.2,63,99,0.0666666666666667
2003,"Mike Lieberthal",561,"PHI",3.1,90,72,0.0344444444444444
2010,"Andre Ethier",585,"LAD",2,78,84,0.0256410256410256
2008,"Bengie Molina",569,"SFG",2.1,68,94,0.0308823529411765
2008,"Brad Hawpe",569,"COL",-0.7,74,88,-0.00945945945945946
2008,"Carlos Quentin",569,"CHW",4.7,89,74,0.0528089887640449
2024,"Jackson Chourio",573,"MIL",3.9,95,67,0.0410526315789474
2022,"Brendan Rodgers",581,"COL",1.8,65,97,0.0276923076923077
2018,"Edwin Encarnación",579,"CLE",1.3,98,64,0.013265306122449
2007,"Akinori Iwamura",559,"TBR",3.1,67,95,0.0462686567164179
2007,"Yuniesky Betancourt",559,"SEA",1.5,79,83,0.0189873417721519
2021,"Kevin Newman",554,"PIT",-0.4,58,104,-0.00689655172413793
2012,"Pedro Alvarez",586,"PIT",2.5,78,84,0.032051282051282
2012,"Mark Trumbo",586,"LAA",2.8,88,74,0.0318181818181818
2005,"Jim Edmonds",567,"STL",6.1,98,64,0.0622448979591837
2002,"Tim Salmon",568,"LAA",3.3,101,61,0.0326732673267327
2002,"Alex Gonzalez",568,"CHC",1,76,86,0.0131578947368421
2006,"Paul Lo Duca",551,"NYM",2.5,91,71,0.0274725274725275
2011,"Victor Martinez",595,"DET",1.8,89,73,0.0202247191011236
2010,"Joe Mauer",584,"MIN",5.7,92,70,0.0619565217391304
2019,"Josh Reddick",550,"HOU",0.8,107,55,0.00747663551401869
2019,"Brett Gardner",550,"NYY",3.4,99,63,0.0343434343434343
2019,"Hanser Alberto",550,"BAL",2.1,60,102,0.035
2000,"Damion Easley",535,"DET",4,81,81,0.0493827160493827
2009,"David Eckstein",568,"SDP",0.7,67,95,0.0104477611940298
2022,"Andrew McCutchen",580,"MIL",0.6,85,77,0.00705882352941176
2007,"Aramis Ramirez",558,"CHC",4.8,87,75,0.0551724137931034
2014,"Marcell Ozuna",612,"MIA",4.5,78,84,0.0576923076923077
2012,"Jhonny Peralta",585,"DET",2,87,75,0.0229885057471264
2012,"Alejandro De Aza",585,"CHW",2.5,88,74,0.0284090909090909
2015,"Yunel Escobar",591,"WSN",2.3,89,73,0.0258426966292135
2002,"Barry Larkin",567,"CIN",-0.1,75,87,-0.00133333333333333
2010,"Drew Stubbs",583,"CIN",3.4,92,70,0.0369565217391304
2019,"Miguel Cabrera",549,"DET",-0.3,49,112,-0.00612244897959184
2019,"Justin Turner",549,"LAD",3.9,107,55,0.0364485981308411
2019,"Marcell Ozuna",549,"STL",2.1,92,70,0.0228260869565217
2019,"Kolten Wong",549,"STL",3.3,92,70,0.0358695652173913
2009,"Jason Bartlett",567,"TBR",5.3,86,76,0.0616279069767442
2024,"Ceddanne Rafaela",571,"BOS",0.9,81,81,0.0111111111111111
2024,"Bryson Stott",571,"PHI",1.9,92,70,0.0206521739130435
2018,"Joey Gallo",577,"TEX",2.2,71,91,0.0309859154929578
2023,"Cody Bellinger",556,"CHC",4.4,90,72,0.0488888888888889
2023,"TJ Friedl",556,"CIN",3.9,77,85,0.0506493506493506
2014,"Chris Johnson",611,"ATL",0.4,78,84,0.00512820512820513
2014,"Billy Hamilton",611,"CIN",2.7,79,83,0.0341772151898734
2007,"Ronnie Belliard",557,"WSN",2.3,70,92,0.0328571428571429
2004,"Omar Infante",556,"DET",1.9,79,83,0.0240506329113924
2012,"Torii Hunter",584,"LAA",4.7,88,74,0.0534090909090909
2012,"Ike Davis",584,"NYM",1,75,87,0.0133333333333333
2001,"Mark Grace",553,"ARI",2.6,95,67,0.0273684210526316
2017,"Jordy Mercer",558,"PIT",1.9,74,88,0.0256756756756757
2005,"Aaron Boone",565,"CLE",0.2,96,66,0.00208333333333333
2005,"Lance Berkman",565,"HOU",2.7,91,71,0.0296703296703297
2002,"Mark Grudzielanek",566,"LAD",1.2,89,73,0.0134831460674157
2011,"Alex Gonzalez",593,"ATL",0.5,85,77,0.00588235294117647
2010,"Carlos Pena",582,"TBR",1,96,66,0.0104166666666667
2010,"Jason Kubel",582,"MIN",-0.7,92,70,-0.00760869565217391
2022,"Will Smith",578,"LAD",4.3,116,46,0.0370689655172414
2019,"Jose Altuve",548,"HOU",5,107,55,0.0467289719626168
2023,"Trent Grisham",555,"SDP",1.7,92,70,0.0184782608695652
2004,"Rob Mackowiak",555,"PIT",1.2,74,87,0.0162162162162162
2004,"Placido Polanco",555,"PHI",2.1,86,76,0.0244186046511628
2021,"Tim Anderson",551,"CHW",4.3,97,65,0.0443298969072165
2006,"Jason Michaels",548,"CLE",0.5,89,73,0.00561797752808989
2014,"Jimmy Rollins",609,"PHI",3.8,73,89,0.0520547945205479
2014,"Dustin Pedroia",609,"BOS",3.8,72,90,0.0527777777777778
2022,"Charlie Blackmon",577,"COL",0.1,65,97,0.00153846153846154
2003,"Mike Lowell",557,"MIA",4.1,87,75,0.0471264367816092
2003,"Desi Relaford",557,"KCR",0,78,84,0
2008,"Jason Giambi",565,"NYY",2.4,87,75,0.0275862068965517
2024,"Cody Bellinger",569,"CHC",2.2,88,74,0.025
2009,"Raul Ibanez",565,"PHI",3.4,92,70,0.0369565217391304
2009,"Casey Blake",565,"LAD",4.5,99,63,0.0454545454545455
2009,"Chris Coghlan",565,"MIA",2.7,82,80,0.0329268292682927
2019,"Matt Olson",547,"OAK",3.8,97,65,0.0391752577319588
2013,"Matt Holliday",602,"STL",4,101,61,0.0396039603960396
2013,"Desmond Jennings",602,"TBR",3,87,76,0.0344827586206897
2023,"Leody Taveras",554,"TEX",2.4,96,66,0.025
2023,"Will Smith",554,"LAD",3.9,100,62,0.039
2000,"Manny Ramirez",532,"CLE",4.8,92,70,0.0521739130434783
2007,"Craig Biggio",555,"HOU",-0.8,72,90,-0.0111111111111111
2012,"David DeJesus",582,"CHC",1.8,65,97,0.0276923076923077
2012,"Gordon Beckham",582,"CHW",1,88,74,0.0113636363636364
2004,"Angel Berroa",554,"KCR",-0.3,64,98,-0.0046875
2004,"Khalil Greene",554,"SDP",3.2,87,75,0.0367816091954023
2021,"Mookie Betts",550,"LAD",3.9,109,53,0.0357798165137615
2021,"Josh Rojas",550,"ARI",1.8,61,101,0.0295081967213115
2005,"Juan Encarnacion",563,"MIA",1.5,79,83,0.0189873417721519
2005,"Mark Grudzielanek",563,"STL",2.8,98,64,0.0285714285714286
2010,"Brandon Inge",580,"DET",1.9,82,80,0.0231707317073171
2010,"Aaron Hill",580,"TOR",1.2,84,78,0.0142857142857143
2018,"Yonder Alonso",574,"CLE",0.1,98,64,0.00102040816326531
2019,"Orlando Arcia",546,"MIL",-0.9,81,81,-0.0111111111111111
2019,"Bryan Reynolds",546,"PIT",3.7,68,94,0.0544117647058824
2012,"Kelly Johnson",581,"TOR",0.7,74,88,0.00945945945945946
2004,"Juan Uribe",553,"CHW",3.5,84,78,0.0416666666666667
2021,"Brandon Crawford",549,"SFG",6.2,103,59,0.0601941747572816
2011,"Vladimir Guerrero",590,"BAL",-0.6,67,95,-0.00895522388059702
2011,"Martín Prado",590,"ATL",1.2,85,77,0.0141176470588235
2011,"Yunel Escobar",590,"TOR",3.6,79,83,0.0455696202531646
2017,"Trevor Story",555,"COL",1.9,87,75,0.0218390804597701
2014,"Matt Dominguez",607,"HOU",-1.3,71,91,-0.0183098591549296
2013,"Carlos Beltrán",600,"STL",2.7,101,61,0.0267326732673267
2013,"David Ortiz",600,"BOS",3.4,100,62,0.034
2013,"Todd Frazier",600,"CIN",2.9,93,69,0.0311827956989247
2013,"Chase Headley",600,"SDP",3.4,72,90,0.0472222222222222
2018,"Yuli Gurriel",573,"HOU",1.9,109,53,0.0174311926605505
2024,"Matt Vierling",567,"DET",2.6,85,77,0.0305882352941176
2024,"Michael Busch",567,"CHC",2.3,88,74,0.0261363636363636
2008,"Geovany Soto",563,"CHC",2.8,98,63,0.0285714285714286
2008,"Ryan Garko",563,"CLE",-0.2,85,77,-0.00235294117647059
2009,"Lance Berkman",563,"HOU",2.6,68,94,0.0382352941176471
2019,"Albert Pujols",545,"LAA",-0.3,72,90,-0.00416666666666667
2019,"Dansby Swanson",545,"ATL",1.9,91,71,0.0208791208791209
2016,"Asdrúbal Cabrera",568,"NYM",3.4,87,75,0.0390804597701149
2016,"Elvis Andrus",568,"TEX",3.6,82,80,0.0439024390243902
2016,"Nomar Mazara",568,"TEX",0.6,82,80,0.00731707317073171
2001,"Robin Ventura",549,"NYM",2.7,73,89,0.036986301369863
2001,"Edgar Renteria",549,"STL",1.7,94,68,0.0180851063829787
2002,"Robin Ventura",562,"NYY",3.7,99,62,0.0373737373737374
2002,"Edgardo Alfonzo",562,"NYM",5.3,79,82,0.0670886075949367
2002,"Roger Cedeno",562,"NYM",-0.3,79,82,-0.00379746835443038
2005,"Jason Lane",561,"HOU",1.1,91,71,0.0120879120879121
2014,"Salvador Perez",606,"KCR",1.8,84,78,0.0214285714285714
2006,"Jorge Posada",545,"NYY",4.3,95,67,0.0452631578947368
2003,"Geoff Jenkins",554,"MIL",3.1,66,96,0.046969696969697
2003,"Placido Polanco",554,"PHI",3.9,90,72,0.0433333333333333
2016,"Yunel Escobar",567,"LAA",1.5,80,82,0.01875
2016,"Logan Forsythe",567,"TBR",2.8,77,85,0.0363636363636364
2007,"Brian Giles",552,"SDP",1,89,74,0.0112359550561798
2007,"J.D. Drew",552,"BOS",2,101,61,0.0198019801980198
2007,"Brian McCann",552,"ATL",1.5,88,74,0.0170454545454545
2000,"Jay Payton",529,"NYM",2,88,74,0.0227272727272727
2012,"Carlos González",579,"COL",2.7,69,93,0.0391304347826087
2015,"Joc Pederson",585,"LAD",3.1,89,73,0.0348314606741573
2004,"Craig Counsell",551,"MIL",1.3,68,93,0.0191176470588235
2004,"Carlos Delgado",551,"TOR",2.4,71,90,0.0338028169014084
2004,"Orlando Hudson",551,"TOR",3.7,71,90,0.052112676056338
2011,"Brett Gardner",588,"NYY",5,101,61,0.0495049504950495
2021,"C.J. Cron",547,"COL",2.3,75,86,0.0306666666666667
2014,"Buster Posey",605,"SFG",7.5,87,75,0.0862068965517241
2001,"Steve Finley",548,"ARI",1.6,95,67,0.0168421052631579
2002,"Ben Grieve",561,"TBR",0.9,58,103,0.0155172413793103
2017,"Hanley Ramirez",553,"BOS",-0.3,93,69,-0.0032258064516129
2005,"Ray Durham",560,"SFG",2.8,71,91,0.0394366197183099
2010,"Nyjer Morgan",577,"WSN",0.7,72,90,0.00972222222222222
2013,"James Loney",598,"TBR",2.2,87,76,0.0252873563218391
2024,"Nathaniel Lowe",565,"TEX",2.8,75,87,0.0373333333333333
2003,"Marlon Byrd",553,"PHI",3.6,90,72,0.04
2016,"Matt Carpenter",566,"STL",4,88,74,0.0454545454545455
2015,"Jean Segura",584,"MIL",0.1,72,90,0.00138888888888889
2011,"Lance Berkman",587,"STL",4.7,88,74,0.0534090909090909
2021,"Fernando Tatis Jr.",546,"SDP",6.8,83,79,0.0819277108433735
2010,"Cliff Pennington",576,"OAK",3.6,85,77,0.0423529411764706
2022,"Gleyber Torres",572,"NYY",2.6,106,56,0.0245283018867925
2008,"Rickie Weeks Jr.",560,"MIL",2,87,75,0.0229885057471264
2003,"Jeff Kent",552,"HOU",3.3,94,68,0.0351063829787234
2006,"A.J. Pierzynski",543,"CHW",2,88,74,0.0227272727272727
2016,"Chase Utley",565,"LAD",1.2,90,72,0.0133333333333333
2019,"José Ramírez",542,"CLE",3.5,93,69,0.0376344086021505
2015,"Andrelton Simmons",583,"ATL",3.1,61,101,0.0508196721311475
2011,"Shane Victorino",586,"PHI",5.6,103,59,0.054368932038835
2011,"José Reyes",586,"NYM",5.8,79,83,0.0734177215189873
2000,"Jose Offerman",527,"BOS",0.4,86,76,0.00465116279069767
2014,"Billy Butler",603,"KCR",-0.5,84,78,-0.00595238095238095
2004,"Edgar Martinez",549,"SEA",-0.5,69,93,-0.0072463768115942
2010,"Juan Uribe",575,"SFG",2.8,94,68,0.0297872340425532
2010,"Jeff Keppinger",575,"HOU",1.4,68,94,0.0205882352941176
2021,"Randal Grichuk",545,"TOR",0.5,99,63,0.00505050505050505
2021,"Pavin Smith",545,"ARI",0.7,61,101,0.0114754098360656
2005,"Mike Lowell",558,"MIA",0.1,79,83,0.00126582278481013
2001,"Bubba Trammell",546,"SDP",2.3,79,83,0.0291139240506329
2017,"Eric Thames",551,"MIL",2.4,85,77,0.0282352941176471
2017,"Dansby Swanson",551,"ATL",-0.4,73,89,-0.00547945205479452
2018,"Didi Gregorius",569,"NYY",3.3,99,63,0.0333333333333333
2008,"Jeremy Hermida",559,"MIA",-0.1,81,80,-0.00123456790123457
2006,"Kenji Johjima",542,"SEA",2.8,78,84,0.0358974358974359
2006,"Nick Markakis",542,"BAL",2,69,93,0.0289855072463768
2016,"Ryan Braun",564,"MIL",3.3,74,88,0.0445945945945946
2019,"Corey Seager",541,"LAD",3.6,107,55,0.0336448598130841
2015,"Josh Reddick",582,"OAK",2.8,77,85,0.0363636363636364
2011,"Bobby Abreu",585,"LAA",0.2,85,77,0.00235294117647059
2011,"Hideki Matsui",585,"OAK",0.2,77,85,0.0025974025974026
2014,"David Ortiz",602,"BOS",2.2,72,90,0.0305555555555556
2004,"Jody Gerut",548,"CLE",0.7,81,81,0.00864197530864197
2010,"Ian Desmond",574,"WSN",0.8,72,90,0.0111111111111111
2013,"Buster Posey",595,"SFG",6.7,74,88,0.0905405405405405
2002,"Mo Vaughn",558,"NYM",0.3,79,82,0.00379746835443038
2017,"Ben Gamel",550,"SEA",1,79,83,0.0126582278481013
2018,"Alex Gordon",568,"KCR",1.4,62,100,0.0225806451612903
2018,"Andrew McCutchen",568,"SFG",1.3,70,92,0.0185714285714286
2003,"Barry Bonds",550,"SFG",10.2,93,68,0.109677419354839
2016,"Adonis García",563,"ATL",0.5,67,94,0.00746268656716418
2016,"Yasmany Tomás",563,"ARI",-0.5,69,93,-0.0072463768115942
2015,"Adam Jones",581,"BAL",3.4,83,79,0.0409638554216867
2023,"Javier Báez",547,"DET",0.8,73,89,0.010958904109589
2007,"B.J. Upton",548,"TBR",4.5,67,95,0.0671641791044776
2011,"Michael Cuddyer",584,"MIN",2.5,62,100,0.0403225806451613
2011,"Yuniesky Betancourt",584,"MIL",-0.1,90,72,-0.00111111111111111
2000,"Javy Lopez",525,"ATL",2.8,90,72,0.0311111111111111
2000,"Bret Boone",525,"SDP",0.3,75,87,0.004
2004,"Michael Tucker",547,"SFG",1.5,88,74,0.0170454545454545
2004,"Endy Chavez",547,"WSN",0.6,67,95,0.00895522388059702
2004,"Jorge Posada",547,"NYY",4.1,89,73,0.0460674157303371
2010,"Jay Bruce",573,"CIN",5.1,92,70,0.0554347826086957
2021,"Josh Donaldson",543,"MIN",3.4,71,91,0.047887323943662
2021,"Hunter Dozier",543,"KCR",-0.8,71,91,-0.0112676056338028
2024,"Colton Cowser",561,"BAL",4,90,72,0.0444444444444444
2023,"Bryce Harper",546,"PHI",3.5,89,73,0.0393258426966292
2023,"J.D. Davis",546,"SFG",2.1,76,86,0.0276315789473684
2019,"Ryan McMahon",539,"COL",0.8,71,91,0.0112676056338028
2011,"Coco Crisp",583,"OAK",1.9,77,85,0.0246753246753247
2011,"Howie Kendrick",583,"LAA",5.4,85,77,0.0635294117647059
2013,"Nate McLouth",593,"BAL",2.2,85,77,0.0258823529411765
2000,"Brad Fullmer",524,"TOR",1.6,77,85,0.0207792207792208
2005,"Ken Griffey Jr.",555,"CIN",2.9,75,87,0.0386666666666667
2017,"Orlando Arcia",548,"MIL",2.1,85,77,0.0247058823529412
2017,"Cody Bellinger",548,"LAD",4,102,60,0.0392156862745098
2001,"Chris Richard",543,"BAL",1.8,67,94,0.026865671641791
2018,"Jesús Aguilar",566,"MIL",3,91,72,0.032967032967033
2009,"Erick Aybar",556,"LAA",3.8,92,70,0.041304347826087
2009,"Daniel Murphy",556,"NYM",0.8,72,90,0.0111111111111111
2003,"Jacque Jones",548,"MIN",1.8,85,77,0.0211764705882353
2012,"Miguel Montero",573,"ARI",5.4,86,76,0.0627906976744186
2006,"Scott Hatteberg",539,"CIN",2.1,76,86,0.0276315789473684
2014,"Matt Kemp",599,"LAD",2.5,92,70,0.0271739130434783
2011,"James Loney",582,"LAD",2.1,84,77,0.025
2010,"Casey Blake",571,"LAD",2.9,78,84,0.0371794871794872
2010,"Jonny Gomes",571,"CIN",-0.2,92,70,-0.00217391304347826
2010,"Josh Hamilton",571,"TEX",8.4,91,71,0.0923076923076923
2010,"Justin Upton",571,"ARI",2.5,69,93,0.036231884057971
2002,"Jermaine Dye",555,"OAK",0.2,96,66,0.00208333333333333
2005,"Joe Mauer",554,"MIN",3.4,84,78,0.0404761904761905
2021,"Elvis Andrus",541,"OAK",1.6,87,75,0.0183908045977011
2021,"Yandy Díaz",541,"TBR",1.7,101,61,0.0168316831683168
2021,"Lourdes Gurriel Jr.",541,"TOR",1.8,99,63,0.0181818181818182
2009,"Cristian Guzman",555,"WSN",0.8,66,96,0.0121212121212121
2015,"Starlin Castro",578,"CHC",0.6,90,72,0.00666666666666667
2015,"Didi Gregorius",578,"NYY",3.1,88,74,0.0352272727272727
2003,"Jeff Conine",547,"BAL",1.2,74,88,0.0162162162162162
2003,"Tino Martinez",547,"STL",1,88,74,0.0113636363636364
2010,"Andres Torres",570,"SFG",6.3,94,68,0.0670212765957447
2002,"Doug Mientkiewicz",554,"MIN",2.2,86,75,0.0255813953488372
2005,"Chad Tracy",553,"ARI",3.9,66,96,0.0590909090909091
2018,"Nick Ahmed",564,"ARI",4,86,76,0.0465116279069767
2008,"Adam LaRoche",554,"PIT",1.3,67,95,0.0194029850746269
2012,"Jason Kubel",571,"ARI",1.5,86,76,0.0174418604651163
2013,"Adam LaRoche",590,"WSN",0.5,84,78,0.00595238095238095
2013,"Carlos Gómez",590,"MIL",6.7,76,86,0.0881578947368421
2010,"Brett Gardner",569,"NYY",6.1,97,65,0.0628865979381443
2004,"Darin Erstad",543,"LAA",2.1,91,71,0.0230769230769231
2004,"Joe Crede",543,"CHW",1,84,78,0.0119047619047619
2002,"Larry Walker",553,"COL",5.4,70,92,0.0771428571428572
2002,"Eric Young Sr.",553,"MIL",1,61,101,0.0163934426229508
2022,"Max Muncy",565,"LAD",2,116,46,0.0172413793103448
2021,"Miguel Rojas",539,"MIA",1.9,72,90,0.0263888888888889
2024,"Wyatt Langford",557,"TEX",2.9,75,87,0.0386666666666667
2014,"Lucas Duda",596,"NYM",3.1,82,80,0.0378048780487805
2012,"Justin Morneau",570,"MIN",0.1,68,94,0.00147058823529412
2016,"Michael Saunders",558,"TOR",2.3,91,71,0.0252747252747253
2011,"Aubrey Huff",579,"SFG",-0.9,80,82,-0.01125
2003,"Rich Aurilia",545,"SFG",2,93,68,0.021505376344086
2013,"Erick Aybar",589,"LAA",1.2,81,81,0.0148148148148148
2013,"Matt Dominguez",589,"HOU",0.8,57,105,0.0140350877192982
2007,"Edgar Renteria",543,"ATL",4,88,74,0.0454545454545455
2004,"Ray Durham",542,"SFG",3.1,88,74,0.0352272727272727
2022,"Taylor Ward",564,"LAA",3.7,76,86,0.0486842105263158
2005,"Robinson Canó",551,"NYY",0.2,90,72,0.00222222222222222
2017,"Matt Joyce",544,"OAK",2.2,73,89,0.0301369863013699
2017,"Jorge Polanco",544,"MIN",1.9,83,79,0.0228915662650602
2021,"David Peralta",538,"ARI",1.6,61,101,0.0262295081967213
2021,"Andrew Benintendi",538,"KCR",1.4,71,91,0.0197183098591549
2024,"Colt Keith",556,"DET",1.8,85,77,0.0211764705882353
2006,"Clint Barmes",535,"COL",-0.7,81,81,-0.00864197530864197
2017,"Justin Turner",543,"LAD",5.6,102,60,0.0549019607843137
2017,"Yadier Molina",543,"STL",2.5,87,75,0.028735632183908
2014,"Xander Bogaerts",594,"BOS",0.1,72,90,0.00138888888888889
2021,"J.T. Realmuto",537,"PHI",4.6,80,82,0.0575
2021,"Tyler O'Neill",537,"STL",5.3,85,77,0.0623529411764706
2000,"Jason Varitek",519,"BOS",1.5,86,76,0.0174418604651163
2000,"Scott Brosius",519,"NYY",0.1,85,76,0.00117647058823529
2009,"Brian McCann",551,"ATL",6,91,71,0.0659340659340659
2012,"Denard Span",568,"MIN",3.2,68,94,0.0470588235294118
2003,"Royce Clayton",543,"MIL",-0.8,66,96,-0.0121212121212121
2006,"Jamey Carroll",534,"COL",2.7,81,81,0.0333333333333333
2023,"J.T. Realmuto",540,"PHI",2.1,89,73,0.0235955056179775
2010,"Brian McCann",566,"ATL",6,93,69,0.0645161290322581
2007,"Ryan Garko",541,"CLE",0.5,91,71,0.00549450549450549
2019,"Khris Davis",533,"OAK",-1,97,65,-0.0103092783505155
2022,"J.T. Realmuto",562,"PHI",6.7,87,75,0.0770114942528736
2002,"Jeromy Burnitz",550,"NYM",0.7,79,82,0.00886075949367088
2005,"Vinny Castilla",549,"WSN",1,77,85,0.012987012987013
2018,"C.J. Cron",560,"TBR",2.3,89,73,0.0258426966292135
2018,"Matt Duffy",560,"TBR",2.4,89,73,0.0269662921348315
2017,"Josh Harrison",542,"PIT",2.7,74,88,0.0364864864864865
2017,"Denard Span",542,"SFG",0.4,67,95,0.00597014925373134
2024,"Vinnie Pasquantino",554,"KCR",1.5,91,71,0.0164835164835165
